storeId,country,store number,address,zip code,phone,lat,lon
P068,Czechia,152,"Šantrochova 1883/16,Praha,HL.M.PRAHA",162 00,+420235357152,50.08892,14.34938
P069,Czechia,153,"Krajinská 1/35,České Budějovice,JIHOCESKY",370 01,+420387315715,48.97545,14.47333
P06G,Czechia,160,"Starostrašnická 1088/22,Praha,HL.M.PRAHA",100 00,+420274822843,50.07467,14.49044
P071,Czechia,169,"Makovského 1349/2a,Praha,HL.M.PRAHA",163 00,+420235302740,50.06486,14.30858
P073,Czechia,171,"U dálnice 777,Modřice,JIHOMORAVSKY",664 42,+420547216939,49.1375685,16.6338371
P075,Czechia,173,"Štefánikova 256/34,Praha,HL.M.PRAHA",150 00,+420257323002,50.07598,14.40417
P077,Czechia,175,"Francouzská 171/28,Praha,HL.M.PRAHA",120 00,+420222517645,50.07328,14.44057
P07F,Czechia,183,"Karlovo náměstí 292/14,Praha,HL.M.PRAHA",120 00,+420224923067,50.07658,14.4191
P07H,Czechia,185,"Hlavní třída 288/10,Šumperk,OLOMOUCKY",787 01,+420583211325,49.96558,16.97582
P07K,Czechia,188,"Švehlova 1391/32,Praha,HL.M.PRAHA",102 00,+420271750237,50.05328,14.51719
P080,Czechia,192,"Benešova 1314/6,Jihlava,VYSOCINA",586 02,+420567331323,49.39645,15.58848
P088,Czechia,200,"Janovského 978/9,Praha,HL.M.PRAHA",170 00,+420220875812,50.09909,14.43435
P08A,Czechia,202,"Vinohradská 2828/151,Praha,HL.M.PRAHA",130 00,+420222732012,50.07887,14.46115
P08C,Czechia,204,"Horní 26,Frenštát pod Radhoštěm,MORAVSKOSLEZ",744 01,+420556840860,49.546676,18.2129496
P08E,Czechia,206,"Smetanovo náměstí 77,Litomyšl,PARDUBICKY",570 01,+420461616604,49.86918,16.31186
P08I,Czechia,210,"Nákupní 389/3,Praha,HL.M.PRAHA",102 00,+420272706530,50.07251,14.54213
P08L,Czechia,213,"9. května 697/18,Tábor,JIHOCESKY",390 01,+420381257166,49.41269,14.6703
P091,Czechia,217,"M. Horákové 609/60,Praha,HL.M.PRAHA",170 00,+420233380372,50.10011,14.42503
P094,Czechia,220,"Sofijské náměstí 3405/2,Praha,HL.M.PRAHA",143 00,+420244404055,50.00599,14.4172
P099,Czechia,225,"5. května 719/9,Nový Jičín,MORAVSKOSLEZ",741 01,+420556704953,49.59608,18.0097
P09B,Czechia,227,"Písecká 972/1,Plzeň,PLZENSKY",326 00,+420377458071,49.7010448,13.4251416
P09D,Czechia,229,"Dlouhá třída 860/1a,Havířov,MORAVSKOSLEZ",736 01,+420596891184,49.7807032,18.4316123
P09G,Czechia,232,"Bělohorská 212/130,Praha,HL.M.PRAHA",160 00,+420233359351,50.08389,14.36392
P09I,Czechia,234,"Pražská 1247/24,České Budějovice,JIHOCESKY",370 04,+420387313610,48.9844,14.47204
P09J,Czechia,235,"Ostravská 1923/3,Hlučín,MORAVSKOSLEZ",748 01,+420595046006,49.89697,18.18842
P09K,Czechia,236,"Cimburkova 540/4,Brno,JIHOMORAVSKY",612 00,+420549210296,49.2173997,16.6084513
P09N,Czechia,239,"Ve Vaňkovce 462/1,Brno,JIHOMORAVSKY",602 00,+420543213614,49.18884,16.61375
P0A1,Czechia,241,"Radlická 520/117,Praha,HL.M.PRAHA",158 00,+420251616794,50.0470409,14.3553613
P0A4,Czechia,244,"Masarykovo náměstí 156,Uherské Hradiště,ZLINSKY",686 01,+420572501095,49.06872,17.4617
P0A5,Czechia,245,"Tyršovo nábřeží 5496,Zlín,ZLINSKY",760 01,+420577019673,49.2290362,17.6618402
P0A6,Czechia,246,"Roztylská 2321/19,Praha,HL.M.PRAHA",148 00,+420272075117,50.0312073,14.4902742
P0AD,Czechia,253,"Zbrojnická 114/6,Plzeň,PLZENSKY",301 00,+420377224483,49.74621,13.37914
P0AE,Czechia,254,"Lannova 1595/29a,České Budějovice,JIHOCESKY",370 01,+420386354605,48.97461,14.48306
P0AI,Czechia,258,"Liliová 172/14,Liberec,LIBERECKY",460 01,+420485103196,50.77042,15.06068
P0AJ,Czechia,259,"Moskevská 534/47,Praha,HL.M.PRAHA",101 00,+420271720656,50.06894,14.45682
P0AL,Czechia,261,"Tilleho nám. 792/2,Praha,HL.M.PRAHA",152 00,+420251550658,50.03478,14.37703
P0AN,Czechia,263,"T. G. Masaryka 849,Nový Bor,LIBERECKY",473 01,+420487521727,50.75729,14.55555
P0B0,Czechia,264,"Jindřišská 900/7,Praha,HL.M.PRAHA",110 00,+420224240538,50.08342,14.42735
P0B1,Czechia,265,"Vysočanská 382/20,Praha,HL.M.PRAHA",190 00,+420286581033,50.11946,14.49915
P0B2,Czechia,266,"Krále Jana 236,Chotěboř,VYSOCINA",583 01,+420569431035,49.71901,15.66992
P0B3,Czechia,267,"Masarykovo nám. 6,Bystřice nad Pernštejnem,VYSOCINA",593 01,+420566520669,49.52393,16.26006
P0B5,Czechia,269,"tř. V. Klementa 1459,Mladá Boleslav,STREDOCESKY",293 01,+420326997619,50.4204225,14.9156933
P0B6,Czechia,270,"nám. Republiky 1079/1a,Praha,HL.M.PRAHA",110 00,+420222315853,50.08919,14.42872
P0B8,Czechia,272,"Obchodní ulice 2598,Písek,JIHOCESKY",397 01,+420382210078,49.2974217,14.158552
P0B9,Czechia,273,"Budějovická 1667/64,Praha,HL.M.PRAHA",140 00,+420241405423,50.04378,14.4491
P0BA,Czechia,274,"Sokolovská 394/17,Praha,HL.M.PRAHA",186 00,+420222315208,50.09167,14.44026
P0BB,Czechia,275,"Náměstí Generála Píky 2703/27,Plzeň,PLZENSKY",326 02,+420377222692,49.732387,13.4006428
P0BD,Czechia,277,"České Vrbné 2360,České Budějovice,JIHOCESKY",370 11,+420385310991,49.0003041,14.4522733
P0BG,Czechia,280,"Varenská 3309/50,Ostrava,MORAVSKOSLEZ",702 00,+420596633543,49.8336566,18.267948
P0BI,Czechia,282,"Horní 1457/59,Ostrava,MORAVSKOSLEZ",700 30,+420596768785,49.78707,18.25744
P0BK,Czechia,284,"Bezručova 3779,Mělník,STREDOCESKY",276 01,+420315694913,50.35464,14.48124
P0BL,Czechia,285,"Sousedská 599,Liberec,LIBERECKY",460 11,+420485106251,50.77658,15.0287
P0BN,Czechia,287,"Olomoucká 90,Velký Týnec,OLOMOUCKY",783 72,+420585150698,49.5585357,17.3060337
P0C0,Czechia,288,"Vršovická 1527/67b,Praha,HL.M.PRAHA",100 00,+420272660816,50.0683628,14.4686316
P0C1,Czechia,289,"Děčínská 3271,Česká Lípa,LIBERECKY",470 01,+420487877414,50.6887203,14.5185368
P0C4,Czechia,292,"Náměstí Míru 174,Zlín,ZLINSKY",760 01,+420577011668,49.2266299,17.6683959
P0C5,Czechia,293,"Brodská 601,Příbram,STREDOCESKY",261 01,+420318690681,49.6669203,13.9950451
P0C6,Czechia,294,"Tyršova 884,Trmice,USTECKY",400 04,+420475208747,50.6500166,14.0054964
P0C7,Czechia,295,"Rudná 3114/114,Ostrava,MORAVSKOSLEZ",700 30,+420595782568,49.8014796,18.2294347
P0C8,Czechia,296,"U Tří mostů 2239/4,Svitavy,PARDUBICKY",568 02,+420461310040,49.75501,16.4776
P0CA,Czechia,298,"Hlučínská 1683/61,Opava,MORAVSKOSLEZ",747 05,+420553652078,49.94482,17.9296611
P0CD,Czechia,301,"Rorejcova 906,Kolín,STREDOCESKY",280 02,+420321672072,50.02579,15.21087
P0CF,Czechia,303,"Radniční 3400,Most,USTECKY",434 01,+420476700488,50.5008104,13.6397514
P0CH,Czechia,305,"Freyova 945/35,Praha,HL.M.PRAHA",190 00,+420283923299,50.11016,14.50154
P0CI,Czechia,306,"Vítězná 3187/8,Šumperk,OLOMOUCKY",787 01,+420583210784,49.9751339,16.975873
P0CJ,Czechia,307,"Netroufalky 770/16,Brno,JIHOMORAVSKY",625 00,+420547210104,49.1761425,16.5655999
P0CN,Czechia,311,"Rezkova 953/III,Jindřichův Hradec,JIHOCESKY",377 01,+420384385570,49.140997,15.0253168
P0D0,Czechia,312,"Milady Horákové 109/116,Praha,HL.M.PRAHA",160 00,+420220571413,50.09692,14.40469
P0D1,Czechia,313,"Masarykovo nám. 2799,Pardubice,PARDUBICKY",530 02,+420466536816,50.0365802,15.7682831
P0D3,Czechia,315,"Ostravská 2029/75,Český Těšín,MORAVSKOSLEZ",737 01,+420558711494,49.74644,18.60862
P0D4,Czechia,316,"Masarykovo nám. 14/10,Říčany,STREDOCESKY",251 01,+420323605401,49.9914995,14.6563396
P0D6,Czechia,318,"Riegrova 1264,Jičín,KRALOVEHRAD.",506 01,+420493522782,50.430563,15.3590533
P0D7,Czechia,319,"Polská 390,Náchod,KRALOVEHRAD.",547 01,+420491422833,50.4236181,16.1896368
P0DA,Czechia,322,"ul. SNP 1079/II,Chrudim,PARDUBICKY",537 05,+420469689087,49.9464472,15.809572
P0DB,Czechia,323,"Před Tratí 1481/3b,Havířov,MORAVSKOSLEZ",735 64,+420596412567,49.7886679,18.4419112
P0DC,Czechia,324,"Václava Majera 2897,Louny,USTECKY",440 01,+420415654442,50.35221,13.81558
P0DD,Czechia,325,"U průhonu 1588/11a,Praha,HL.M.PRAHA",170 00,+420266710181,50.1053,14.45018
P0DF,Czechia,327,"Nádražní 762/32,Praha,HL.M.PRAHA",150 00,+420257222697,50.0614422,14.4095421
P0DJ,Czechia,331,"Romana Havelky 5508/1,Jihlava,VYSOCINA",586 01,+420567215864,49.4080806,15.5799778
P0DL,Czechia,333,"Krátká 4225/4,Hodonín,JIHOMORAVSKY",695 01,+420518321307,48.8524541,17.1167549
P0DM,Czechia,334,"Dukelská třída 1713/7,Hradec Králové,KRALOVEHRAD.",500 02,+420495582454,50.2128138,15.8188668
P0DN,Czechia,335,"U Kostela 3491/2,Ústí nad Labem,USTECKY",400 01,+420475205154,50.6592,14.04123
P0E2,Czechia,338,"Jasenická 197,Vsetín,ZLINSKY",755 01,+420571410838,49.33138,18.00447
P0E3,Czechia,339,"Konečná 4563/8,Prostějov,OLOMOUCKY",796 01,+420582330244,49.4819549,17.1246477
P0E4,Czechia,340,"Brněnská 3660/19,Znojmo,JIHOMORAVSKY",669 02,+420515294691,48.846193,16.069293
P0E5,Czechia,341,"Americká 3252,Kladno,STREDOCESKY",272 01,+420312524306,50.1259802,14.1238306
P0E6,Czechia,342,"Brněnská 1144/28,Žďár nad Sázavou,VYSOCINA",591 01,+420566531088,49.55626,15.94986
P0E7,Czechia,343,"Horská 960,Trutnov,KRALOVEHRAD.",541 01,+420499397788,50.5619651,15.9108612
P0E8,Czechia,344,"Sukova 2895/23,Plzeň,PLZENSKY",301 00,+420377420669,49.7283264,13.3624928
P0E9,Czechia,345,"Poděbradská 335,Pardubice,PARDUBICKY",530 09,+420466989124,50.0553049,15.7629367
P0EA,Czechia,346,"Hlavní 1713,Frýdlant nad Ostravicí,MORAVSKOSLEZ",739 11,+420558639180,49.5838491,18.3598417
P0EB,Czechia,347,"Na Poříčí 24-26,Praha,HL.M.PRAHA",110 00,+420222312765,50.08969,14.43362
P0EC,Czechia,348,"Dukelská 670,Šenov u Nového Jičína,MORAVSKOSLEZ",742 42,+420556729653,49.60201,18.0049
P0ED,Czechia,349,"nám. Soukenné 669/2a,Liberec,LIBERECKY",460 07,+420485146451,50.76562,15.05598
P0EF,Czechia,351,"Obchodní zóna 266,Otvice,USTECKY",431 11,+420474336630,50.48342,13.4427
P0EG,Czechia,352,"České Mládeže 456,Liberec,LIBERECKY",460 03,+420482322766,50.7414969,15.0491095
P0EH,Czechia,353,"Domažlická 915,Klatovy,PLZENSKY",339 01,+420376399345,49.3939365,13.2847953
P0EK,Czechia,356,"Kpt. Jaroše 375/31,Karlovy Vary,KARLOVARSKY",360 06,+420353230626,50.2268064,12.8400473
P0EL,Czechia,357,"Konečná 689,Beroun,STREDOCESKY",266 01,+420311612417,49.9523703,14.0446561
P0EM,Czechia,358,"Skandinávská 144/17,Praha,HL.M.PRAHA",155 00,+420235315419,50.04935,14.29748
P0EN,Czechia,359,"Mečová 2,Brno,JIHOMORAVSKY",602 00,+420543211243,49.19316,16.60752
P0F2,Czechia,362,"Tylovo náměstí 15/3,Praha,HL.M.PRAHA",120 00,+420222522029,50.07465,14.43192
P0F3,Czechia,363,"Kosmonosy 1237,Kosmonosy,STREDOCESKY",293 06,+420326702955,50.4360501,14.9119683
P0F4,Czechia,364,"Oblouková 1420/2,Děčín,USTECKY",405 02,+420412517095,50.77616,14.21654
P0F8,Czechia,368,"Letohradská 1524,Ústí nad Orlicí,PARDUBICKY",562 01,+420465324738,49.9794532,16.403692
P0F9,Czechia,369,"Spojovací 396,Ostrava,MORAVSKOSLEZ",725 27,+420596810416,49.8495551,18.1457973
P0FA,Czechia,370,"Českých bratří 895,Vysoké Mýto,PARDUBICKY",566 01,+420465382532,49.9436834,16.1659501
P0FD,Czechia,373,"Přetlucká 3295/50,Praha,HL.M.PRAHA",100 00,+420274771817,50.07096,14.51077
P0FE,Czechia,374,"Vlčnovská 2590,Uherský Brod,ZLINSKY",688 01,+420572631953,49.02098,17.64083
P0FF,Czechia,375,"Svatoborská 1378/102,Kyjov,JIHOMORAVSKY",697 01,+420518326341,49.0044971,17.1103991
P0FG,Czechia,376,"Brněnská 1825/23a,Hradec Králové,KRALOVEHRAD.",500 09,+420495433092,50.19702,15.84894
P0FH,Czechia,377,"Na Ochoze 1270,Jesenice,STREDOCESKY",252 42,+420241412269,49.96528,14.51912
P0FI,Czechia,378,"Rovná 2471/4C,Boskovice,JIHOMORAVSKY",680 01,+420516413741,49.4904166,16.6413295
P0FJ,Czechia,379,"Pražská 31,Dobříš,STREDOCESKY",263 01,+420318660250,49.78113,14.17303
P0FK,Czechia,380,"Dobrovského 3680,Frýdek-Místek,MORAVSKOSLEZ",738 01,+420558650347,49.68059,18.37037
P0FL,Czechia,381,"Bílkova 270,Poděbrady,STREDOCESKY",290 01,+420325516441,50.13384,15.09846
P0FM,Czechia,382,"Kabátnická 3306,Most,USTECKY",434 01,+420476000266,50.5117,13.64916
P0FN,Czechia,383,"Gerská 2237/25,Plzeň,PLZENSKY",323 00,+420373317077,49.7795,13.36958
P0G0,Czechia,384,"Pražská 2498,Pelhřimov,VYSOCINA",393 01,+420567211050,49.43928,15.21253
P0G1,Czechia,385,"Jantarová 3344/4,Ostrava,MORAVSKOSLEZ",702 00,+420596110083,49.8303371,18.2850162
P0G2,Czechia,386,"Na Příkopě 3727,Frýdek-Místek,MORAVSKOSLEZ",738 01,+420558434834,49.6813,18.34688
P0G3,Czechia,387,"17. listopadu 3150,Dvůr Králové nad Labem,KRALOVEHRAD.",544 01,+420499424033,50.42685,15.81668
P0G4,Czechia,388,"Urbinská 238,Český Krumlov,JIHOCESKY",381 01,+420380731995,48.82437,14.33245
P0G5,Czechia,389,"Chebská 731/15,Mariánské Lázně,KARLOVARSKY",353 01,+420354544335,49.96297,12.69705
P0G6,Czechia,390,"třída 3. května 1170,Zlín,ZLINSKY",763 02,+420577102521,49.20388,17.56742
P0G7,Czechia,391,"Meziříčská 2900,Rožnov pod Radhoštěm,ZLINSKY",756 61,+420571611404,49.46027,18.13131
P0G8,Czechia,392,"Husova 250,Domažlice,PLZENSKY",344 01,+420379486047,49.43963,12.93585
P0G9,Czechia,393,"Sokolovská 2203,Tachov,PLZENSKY",347 01,+420374694019,49.80282,12.63903
P0GA,Czechia,394,"Lodžská 850/6,Praha,HL.M.PRAHA",181 00,+420233323355,50.12779,14.41822
P0GB,Czechia,395,"Alej 17. listopadu 2721,Roudnice nad Labem,USTECKY",413 01,+420416814154,50.4238854,14.2384522
P0GD,Czechia,397,"Lhotecká 2121/2e,Praha,HL.M.PRAHA",143 00,+420244403694,50.01398,14.41762
P0GE,Czechia,398,"Nuselská 236/39,Praha,HL.M.PRAHA",140 00,+420241416494,50.06226,14.44531
P0GF,Czechia,399,"S. K. Neumanna 2859,Pardubice,PARDUBICKY",530 02,+420466531713,50.02415,15.77933
P0GG,Czechia,400,"8. května 465/24,Olomouc,OLOMOUCKY",779 00,+420585204889,49.5951,17.25021
P0GH,Czechia,401,"náměstí Svobody 77/12,Brno,JIHOMORAVSKY",602 00,+420542210919,49.19433,16.60905
P0GI,Czechia,402,"Nádražní 2a,Brno,JIHOMORAVSKY",602 00,+420542214619,49.19175,16.61264
P0GJ,Czechia,403,"Rašínova třída 1669,Hradec Králové,KRALOVEHRAD.",500 02,+420495585722,50.1887,15.80337
P0GK,Czechia,404,"Velehradská 4076/101,Kroměříž,ZLINSKY",767 01,+420573331015,49.2859162,17.3895237
P0GM,Czechia,406,"Obchodní 136,Trutnov,KRALOVEHRAD.",541 01,+420499320638,50.5707207,15.8929914
P0GN,Czechia,407,"Jateční 5203/2,Jablonec nad Nisou,LIBERECKY",466 01,+420483305320,50.71638,15.15958
P0H0,Czechia,408,"Masarykova 3802,Havlíčkův Brod,VYSOCINA",580 01,+420569432605,49.61813,15.57314
P0H1,Czechia,409,"J. K. Tyla 1263,Neratovice,STREDOCESKY",277 11,+420315601752,50.25706,14.51387
P0H2,Czechia,410,"Veletržní 1623/24,Praha,HL.M.PRAHA",170 00,+420224312869,50.1019743,14.4300059
P0H3,Czechia,411,"Želetická 2277,Litoměřice,USTECKY",412 01,+420416534970,50.52674,14.13787
P0H4,Czechia,412,"Polská 1201/1,Olomouc,OLOMOUCKY",779 00,+420585968797,49.58718,17.25763
P0H5,Czechia,413,"Jičínská 2248,Turnov,LIBERECKY",511 01,+420481322308,50.57945,15.15695
P0H7,Czechia,415,"Rokycanská třída 1424/128,Plzeň,PLZENSKY",312 00,+420377544755,49.74625,13.43632
P0H8,Czechia,416,"Fajtlova 1090/1,Praha,HL.M.PRAHA",161 00,+420233359124,50.09349,14.29047
P0H9,Czechia,417,"Dukelská brána 25/7,Prostějov,OLOMOUCKY",796 01,+420582331686,49.47227,17.11282
P0HA,Czechia,418,"Štemberkova 1642,Rychnov nad Kněžnou,KRALOVEHRAD.",516 01,+420494321776,50.15671,16.27628
P0HB,Czechia,419,"Oslavanská 1597/118,Ivančice,JIHOMORAVSKY",664 91,+420546210702,49.10363,16.36382
P0HC,Czechia,420,"Spálená 2121/22,Praha,HL.M.PRAHA",110 00,+420222516440,50.08151,14.41992
P0HD,Czechia,421,"U Tržiště 2205,Velké Meziříčí,VYSOCINA",594 01,+420566522013,49.34775,16.02501
P0HE,Czechia,422,"Sofijská 2/3,Děčín,USTECKY",405 02,+420412519511,50.77199,14.1932
P0HF,Czechia,423,"Dobronická 504,Praha,HL.M.PRAHA",148 00,+420241430805,50.0112289,14.4751449
P0HG,Czechia,424,"Družstevní 1390/31,Mohelnice,OLOMOUCKY",789 85,+420583413042,49.77487,16.93421
P0HH,Czechia,425,"nám. Svobody 3316,Teplice,USTECKY",415 01,+420417560731,50.63927,13.82384
P0HI,Czechia,426,"Červené Vršky 2400,Benešov,STREDOCESKY",256 01,+420326902770,49.7926888,14.680055
P0HK,Czechia,428,"Na Řadech 2526/7,Blansko,JIHOMORAVSKY",678 01,+420516415135,49.36931,16.64317
P0HL,Czechia,429,"Jeníkovská 2001,Čáslav,STREDOCESKY",286 01,+420327313759,49.9019,15.40349
P0HM,Czechia,430,"Okružní 1440,Orlová,MORAVSKOSLEZ",735 14,+420596233689,49.8782141,18.4325544
P0I0,Czechia,432,"Řípská 1475/25,Brno,JIHOMORAVSKY",627 00,+420545211445,49.1823901,16.6673681
P0I1,Czechia,433,"Archeologická 2256/1,Praha,HL.M.PRAHA",155 00,+420235314056,50.04409,14.33158
P0I2,Czechia,434,"Petra Bezruče 3388,Kladno,STREDOCESKY",272 01,+420312521667,50.1424885,14.1026857
P0I3,Czechia,435,"Sjízdná 5554/2,Ostrava,MORAVSKOSLEZ",722 00,+420596110096,49.8279747,18.2002602
P0I4,Czechia,436,"Lánovská 1658,Vrchlabí,KRALOVEHRAD.",543 01,+420499787090,50.620685,15.6234442
P0I5,Czechia,437,"Josefa Růžičky 1312,Rokycany,PLZENSKY",337 01,+420371591335,49.7387486,13.6013563
P0I6,Czechia,438,"Bezručova 1400/6b,Jeseník,OLOMOUCKY",790 01,+420584401056,50.237096,17.2056689
P0I7,Czechia,439,"Okružní 1943,Vlašim,STREDOCESKY",258 01,+420317729609,49.7002162,14.9057082
P0I8,Czechia,440,"Gočárova třída 1754/48 a,Hradec Králové,KRALOVEHRAD.",500 02,+420491424161,50.212494,15.8117076
P0I9,Czechia,441,"tř. Práce 2024/1a,Bruntál,MORAVSKOSLEZ",792 01,+420554211345,49.9807384,17.4641924
P0IA,Czechia,442,"Komenského 18,Jablonec nad Nisou,LIBERECKY",466 01,+420483312029,50.7245068,15.1679711
P0IB,Czechia,443,"Hornoměcholupská 764,Praha,HL.M.PRAHA",109 00,+420222231913,50.0432406,14.5683709
P0IC,Czechia,444,"U cukrovaru 935/13,Praha,HL.M.PRAHA",190 17,+420272657816,50.1526311,14.5902961
P0ID,Czechia,445,"Hlučínská 1175,Ostrava,MORAVSKOSLEZ",702 00,+420558668392,49.8607917,18.256278
P0IE,Czechia,446,"Čechova 26,Přerov,OLOMOUCKY",750 02,+420581200645,49.4503673,17.4554437
P0IF,Czechia,447,"Hradišťská 2690,Písek,JIHOCESKY",397 01,+420387201054,49.3032517,14.1400293
P0IG,Czechia,448,"Vídeňská 679,Vestec,STREDOCESKY",252 50,+420226209099,49.984364,14.4955858
P0IH,Czechia,449,"Průmyslová 643,Týn nad Vltavou,JIHOCESKY",375 01,+420383335614,49.2158664,14.4201444
P0II,Czechia,450,"Českomoravská 2420/15a,Praha,HL.M.PRAHA",190 00,+420222560242,50.1038356,14.4900693
P0IJ,Czechia,451,"náměstí Práce 2523,Zlín,ZLINSKY",760 01,+420577101836,49.2221611,17.6620277
P0IK,Czechia,452,"Katovická 1402,Strakonice,JIHOCESKY",386 01,+420380743375,49.2626489,13.8935544
P0IL,Czechia,453,"náměstí 28. dubna 1069/2,Brno,JIHOMORAVSKY",635 00,+420541243638,49.2256531,16.5306461
P0IM,Czechia,454,"Hradecká 408/40,Brno,JIHOMORAVSKY",621 00,+420516414000,49.2611019,16.5792267
P0IN,Czechia,455,"Brněnská 522/9a,Vyškov,JIHOMORAVSKY",682 01,+420516415186,49.2749192,16.9939231
P0J0,Czechia,456,"Nádražní 929,Valašské Meziříčí,ZLINSKY",757 01,+420577102438,49.4749409,17.9634072
P0J1,Czechia,457,"K.H.Borovského 2284,Sokolov,KARLOVARSKY",356 01,+420353590123,50.176324,12.677257
P0J2,Czechia,458,"Palackého 1860,Holešov,ZLINSKY",769 01,+420577018060,49.3286279,17.5682253
P0J3,Czechia,459,"Vrchlického 2511/4,Krnov,MORAVSKOSLEZ",794 01,+420596760045,50.0871067,17.6851847
P0J4,Czechia,460,"Chebská 370,Karlovy Vary,KARLOVARSKY",360 06,+420353892269,50.2241698,12.8224211
P0J5,Czechia,461,"Dobšická 3929/4,Znojmo,JIHOMORAVSKY",669 02,+420541241431,48.8543138,16.0687613
P0J6,Czechia,462,"Šumavská 519,Brno,JIHOMORAVSKY",602 00,+420518633523,49.2096619,16.5917286
P0J7,Czechia,463,"Jičínská 1350,Mladá Boleslav,STREDOCESKY",293 01,+420326380022,50.4079404,14.9389993
P0J8,Czechia,464,"Spojovací 1351,Střítež,VYSOCINA",674 01,+420565383641,49.2004249,15.8893853
P0J9,Czechia,465,"Burešova ul. 1899/4,Praha,HL.M.PRAHA",182 00,+420220800362,50.127638,14.4700345
P0JA,Czechia,466,"Lidická 3362,Břeclav,JIHOMORAVSKY",690 03,+420541246207,48.7815728,16.9038031
P0JB,Czechia,467,"Chlumecká 765/6,Praha,HL.M.PRAHA",198 19,+420220515467,50.1073846,14.584577
P0JC,Czechia,468,"Veselská 663,Praha,HL.M.PRAHA",190 00,+420274776221,50.1367713,14.5025113
P0JD,Czechia,469,"Opatovská 1753/12,Praha,HL.M.PRAHA",149 00,+420220800420,50.0252515,14.5177953
P0JE,Czechia,470,"Družstevní 2072,Hranice,OLOMOUCKY",753 01,+420581601632,49.5584293,17.7430768
P0JF,Czechia,471,"Na Pankráci 86,Praha,HL.M.PRAHA",140 00,+420224322647,50.0505004,14.4374024
P0JH,Czechia,473,"Pelhřimovská 70/3,Jihlava,VYSOCINA",586 01,+420567211944,49.3938104,15.5528774
P0JI,Czechia,474,"Hradební 5440/1,Jihlava,VYSOCINA",586 01,+420567213901,49.3929078,15.5925193
P0JK,Czechia,476,"Strakonická 2906,České Budějovice,JIHOCESKY",370 05,+420386350220,48.9936973,14.4689127
P0JL,Czechia,477,"Řevnická 1/121,Praha,HL.M.PRAHA",155 21,+420226082291,50.0528563,14.2849073
P0JM,Czechia,478,"Studentská 1709/131,Plzeň,PLZENSKY",323 00,+420371789419,49.7734739,13.3477089
P0JN,Czechia,479,"Východní 2132,Staré Město,ZLINSKY",686 03,+420571613453,49.0778174,17.4562741
P0K0,Czechia,480,"Dvořákova 1162,Lanškroun,PARDUBICKY",563 01,+420725235035,49.9116224,16.6032768
P0K1,Czechia,481,"U Čápova dvora 3125,Tábor,JIHOCESKY",390 05,+420381214253,49.3960553,14.6887439
P0K2,Czechia,482,"Za Otýlií 2885/5,České Budějovice,JIHOCESKY",370 01,+420383383531,48.9963971,14.4887486
