Country, Name, ID, Address, Postal Code, Latitude, Longitude, Telephone, Services
Germany,, 367588, "Winsener Straße 231, Hamburg, Hamburg", 21077, 53.42138441863, 9.981864121308,,
Germany,, 367589, "Ziegelstraße 232, Lübeck, Schleswig-Holstein", 23556, 53.8545891, 10.63563468,,
Germany,, 367590, "Bornheimer Straße 232, Bonn, Nordrhein-Westfalen", 53119, 50.742370693, 7.0748065486,,
Germany,, 367591, "Königswinterer Straße 233, Königswinter, Nordrhein-Westfalen", 53639, 50.684848662705, 7.275131309403,,
Germany,, 367593, "Duisburger Straße 236, Duisburg, Nordrhein-Westfalen", 47166, 51.496181358, 6.7698929564,,
Germany,, 367594, "Amsterdamer Straße 236, Köln, Nordrhein-Westfalen", 50735, 50.979449089, 6.9690570054,,
Germany,, 367595, "Frankfurter Straße 236, Köln, Nordrhein-Westfalen", 51065, 50.94904419, 7.0186458381,,
Germany,, 367596, "Frankfurter Ring 243, München, Bayern", 80807, 48.186896286459, 11.606688895682,,
Germany,, 367597, "Nürnberger Straße 245, Bamberg, Bayern", 96050, 49.88266, 10.921973420407,,
Germany,, 367598, "Provinzialstraße 248, Saarlouis, Saarland", 66740, 49.289512829469, 6.759777063995,,
Germany,, 367599, "Vahrenwalder Str. 250, Hannover, Niedersachsen", 30179, 52.412857493, 9.7349847099,,
Germany,, 367600, "Kaiser-Joseph-Straße 252, Freiburg im Breisgau, Baden-Württemberg", 79098, 47.993859086627, 7.84873960922,,
Germany,, 367601, "Sonnenallee 254, Berlin, Berlin", 12057, 52.470789840089, 13.461189914993,,
Germany,, 367602, "Stader Straße 256, Hamburg, Hamburg", 21075, 53.471139637, 9.9282366645,,
Germany,, 367603, "Grafenberger Allee 258, Düsseldorf, Nordrhein-Westfalen", 40237, 51.234636440425, 6.816841809722,,
Germany,, 367604, "Hamburger Straße 262, Braunschweig, Niedersachsen", 38114, 52.280550878032, 10.519792008408,,
Germany,, 367605, "Langenhorner Chaussee 287, Hamburg, Hamburg", 22415, 53.653722981, 10.005530646,,
Germany,, 367607, "Friedberger Landstraße 291, Frankfurt am Main, Hessen", 60389, 50.137689124334, 8.697066175246,,
Germany,, 367609, "Bruchwiesenstraße 295, Ludwigshafen am Rhein, Rheinland-Pfalz", 67059, 49.475585884, 8.4228331667,,
Germany,, 367610, "Bremer Heerstraße 297, Oldenburg, Niedersachsen", 26135, 53.119202051, 8.2588921322,,
Germany,, 367611, "Bottroper Straße 301, Essen, Nordrhein-Westfalen", 45356, 51.483872425, 6.9743941272,,
Germany,, 367612, "Uellendahler Straße 304, Wuppertal, Nordrhein-Westfalen", 42109, 51.276406818401, 7.157003344646,,
Germany,, 367613, "Kölner Straße 306, Ennepetal, Nordrhein-Westfalen", 58256, 51.298688205253, 7.314251870355,,
Germany,, 367614, "Werler Straße 313, Hamm, Nordrhein-Westfalen", 59069, 51.654677108, 7.8389667083,,
Germany,, 367615, "Hanauer Landstraße 334, Frankfurt am Main, Hessen", 60314, 50.12325921004, 8.743201620365,,
Germany,, 367616, "Detmolder Straße 338, Bielefeld, Nordrhein-Westfalen", 33605, 52.000755295222, 8.57328200533,,
Germany,, 367617, "Stresemannstraße 354, Hamburg, Hamburg", 22761, 53.56325686, 9.9236987248,,
Germany,, 367618, "Wismarsche Straße 378, Schwerin, Mecklenburg-Vorpommern", 19055, 53.65149259, 11.404967912,,
Germany,, 367619, "Cuxhavener Straße 382, Hamburg, Hamburg", 21149, 53.473671076, 9.8465599907,,
Germany,, 367620, "Heilbronner Straße 393, Stuttgart, Baden-Württemberg", 70469, 48.821237571, 9.1736909625,,
Germany,, 367622, "Regensburger Straße 416, Nürnberg, Bayern", 90480, 49.427685414, 11.142880553,,
Germany,, 367623, "Dürener Straße 433, Köln, Nordrhein-Westfalen", 50858, 50.919631335, 6.8506646725,,
Germany,, 367624, "Hauptstraße 437, Weil am Rhein, Baden-Württemberg", 79576, 47.590736229468, 7.592386070926,,
Germany,, 367625, "Eiffestraße 440, Hamburg, Hamburg", 20537, 53.552079295, 10.046402201,,
Germany,, 367626, "Dorstener Straße 444, Bochum, Nordrhein-Westfalen", 44809, 51.509139636, 7.1903470014,,
Germany,, 367627, "Schleißheimer Straße 506, München, Bayern", 80933, 48.212594285156, 11.563177381928,,
Germany,, 367628, "Mainzer Landstraße 533, Frankfurt am Main, Hessen", 65933, 50.09979755, 8.606298049981,,
Germany,, 367629, "Venloer Straße 624, Köln, Nordrhein-Westfalen", 50827, 50.957480135, 6.9019246326,,
Germany,, 367630, "Heerstraße 666, Berlin, Berlin", 13591, 52.528698126, 13.123936818,,
Germany,, 367631, "Krefelder Straße 672, Mönchengladbach, Nordrhein-Westfalen", 41066, 51.223729974811, 6.483242351211,,
Germany,, 367632, "Aachener Straße 752, Köln, Nordrhein-Westfalen", 50933, 50.93815651215, 6.877787711066,,
Germany,, 367633, "Bergisch Gladbacher Straße 1005, Köln, Nordrhein-Westfalen", 51069, 50.97971716, 7.0727148268,,
Germany,, 367635, "Südstraße 1/60, Sankt Ingbert, Saarland", 66386, 49.268481475552, 7.136340737833,,
Germany,, 367636, "Rönnebrocksweg 3/13, Rotenburg (Wümme), Niedersachsen", 27356, 53.116603961514, 9.396057936307,,
Germany,, 367637, "Leipziger Platz 12-13, Berlin, Berlin", 10117, 52.510260012331, 13.379571929146,,
Germany,, 367638, "Am Güterbahnhof 4-14, Remagen, Rheinland-Pfalz", 53424, 50.575112088188, 7.232938810877,,
Germany,, 367639, "Am Rabenfeld 12-14, Bremen, Bremen", 28757, 53.181469160555, 8.621311677125,,
Germany,, 367640, "Planken 15, Mannheim, Baden-Württemberg", 68161, 49.48462942121, 8.473551361252,,
Germany,, 367641, "Heiner-Fleischmann-Straße 1/1, Neckarsulm, Baden-Württemberg", 74172, 49.178709451, 9.2262336854,,
Germany,, 367643, "Ohmstraße 5/1, Herrenberg, Baden-Württemberg", 71083, 48.581445527, 8.895525613,,
Germany,, 367644, "Lerchenbergstraße 9/1, Dornstadt, Baden-Württemberg", 89160, 48.464920723, 9.9477699253,,
Germany,, 367645, "Albert-Einstein-Straße 10/1, Ehingen (Donau), Baden-Württemberg", 89584, 48.289787138225, 9.716571636267,,
Germany,, 367647, "Dammweg 2/2, Emmendingen, Baden-Württemberg", 79312, 48.112636248, 7.8527774674,,
Germany,, 367648, "Bei der Pferdehütte 1-3, Lüneburg, Niedersachsen", 21339, 53.275293821, 10.402995504,,
Germany,, 367649, "Flughafenstraße 1-3, Hamburg, Hamburg", 22335, 53.633059019, 10.004997437,,
Germany,, 367651, "Gutenbergstraße 1-3, Giesen, Niedersachsen", 31180, 52.159955441, 9.8671223902,,
Germany,, 367652, "Hofkamp 1-3, Wuppertal, Nordrhein-Westfalen", 42103, 51.259244227264, 7.147444848316,,
Germany,, 367653, "Hermannplatz 2-3, Berlin, Berlin", 10967, 52.4866744, 13.4248777,,
Germany,, 367656, "Breslauer Straße 2-4, Neuss, Nordrhein-Westfalen", 41460, 51.201493403, 6.719107403,,
Germany,, 367657, "Koblenzer Straße 2-4, Köln, Nordrhein-Westfalen", 50968, 50.914011355118, 6.962346749241,,
Germany,, 367658, "Ludwigstraße 2-4, Aschaffenburg, Bayern", 63739, 49.980208, 9.142717,,
Germany,, 367659, "Roßlauer Weg 2-4, Mannheim, Baden-Württemberg", 68309, 49.514787051, 8.5471584916,,
Germany,, 367660, "Robert-Bosch-Straße 2-4, Aalen, Baden-Württemberg", 73431, 48.827412364, 10.076417269,,
Germany,, 367661, "Große Friedberger Straße 3-5, Frankfurt am Main, Hessen", 60313, 50.11495227715, 8.686202137145,,
Germany,, 367662, "Gleisstraße 8/5, Hockenheim, Baden-Württemberg", 68766, 49.326232658, 8.5397454498,,
Germany,, 367664, "Schlepelsberg 4-6, Neu Wulmstorf, Niedersachsen", 21629, 53.37041465, 9.80062365,,
Germany,, 367665, "Marienplatz 5-7, Schwerin, Mecklenburg-Vorpommern", 19053, 53.628226598824, 11.40905890238,,
Germany,, 367666, "Steilshooper Allee 5-7, Hamburg, Hamburg", 22309, 53.608729878, 10.046082394,,
Germany,, 367667, "Marzellenstraße 2-8, Köln, Nordrhein-Westfalen", 50667, 50.941910864459, 6.956178578011,,
Germany,, 367669, "Stormstraße 6-8, Bochum, Nordrhein-Westfalen", 44867, 51.474445718, 7.1491201108,,
Germany,, 367670, "Glockengießerwall 8-10, Hamburg, Hamburg", 20095, 53.553385055, 10.007154486,,
Germany,, 367671, "Rudolfplatz 8-10, Köln, Nordrhein-Westfalen", 50674, 50.936756165173, 6.939909687247,,
Germany,, 367673, "In der Mörschgewanne 12/16, Ludwigshafen am Rhein, Rheinland-Pfalz", 67065, 49.451702392813, 8.421812930893,,
Germany,, 367674, "Gutenbergplatz 8-12, Mainz, Rheinland-Pfalz", 55116, 49.998689772121, 8.271787891307,,
Germany,, 367675, "Marie-Curie-Straße 11-17, Sankt Augustin, Nordrhein-Westfalen", 53757, 50.792716005173, 7.174732911908,,
Germany,, 367676, "Dr.-Seeling-Straße 15, Weiden in der Oberpfalz, Bayern", 92637, 49.664623513731, 12.153967910301,,
Germany,, 367678, "Königswinterer Straße 100-104, Bonn, Nordrhein-Westfalen", 53227, 50.734217148416, 7.131789823524,,
Germany,, 367679, "Georg-August-Zinn-Straße 100a, Groß-Umstadt, Hessen", 64823, 49.871570629764, 8.91417682925,,
Germany,, 367680, "Luxemburger Straße 106-112, Hürth, Nordrhein-Westfalen", 50354, 50.89162455, 6.9017331864,,
Germany,, 367681, "Basler Straße 111-113, Freiburg im Breisgau, Baden-Württemberg", 79115, 47.984919896677, 7.819998999916,,
Germany,, 367682, "Kantstraße 111a, Berlin, Berlin", 10627, 52.506492143, 13.306335561,,
Germany,, 367683, "Osdorfer Str. 125a, Berlin, Berlin", 12207, 52.419800629513, 13.313154693593,,
Germany,, 367684, "Adenauerallee 126a, Gelsenkirchen, Nordrhein-Westfalen", 45891, 51.551757020151, 7.076519126354,,
Germany,, 367686, "Friedrichstraße 129-133, Düsseldorf, Nordrhein-Westfalen", 40217, 51.208796534597, 6.775951616431,,
Germany,, 367687, "Karlsruher Straße 12a, Laatzen, Niedersachsen", 30880, 52.317508396, 9.7974451145,,
Germany,, 367688, "Edisonstraße 12a, Augsburg, Bayern", 86199, 48.344867350453, 10.884476893319,,
Germany,, 367689, "Bahnhofsplatz 12D, Oldenburg, Niedersachsen", 26122, 53.1435, 8.2229,,
Germany,, 367691, "Friedrichstr. 141-142, Berlin, Berlin", 10117, 52.520322486728, 13.386325092878,,
Germany,, 367692, "Altonaer Straße 141-143, Neumünster, Schleswig-Holstein", 24539, 54.059290276, 9.9821623341,,
Germany,, 367693, "Papenstraße 145-147, Cuxhaven, Niedersachsen", 27472, 53.851017068016, 8.71486016844,,
Germany,, 367694, "Am Hauptbahnhof 14a, Hanau, Hessen", 63450, 50.121412, 8.929876,,
Germany,, 367695, "Zurmaiener Straße 153b, Trier, Rheinland-Pfalz", 54292, 49.771172187247, 6.655808545212,,
Germany,, 367696, "Erwitter Straße 157a, Lippstadt, Nordrhein-Westfalen", 59557, 51.650888061, 8.3445983871,,
Germany,, 367697, "Herrenseeallee 15a, Strausberg, Brandenburg", 15344, 52.556399850055, 13.866699163995,,
Germany,, 367698, "Koblenzer Straße 165-167, Bonn, Nordrhein-Westfalen", 53177, 50.678329349618, 7.167305972523,,
Germany,, 367699, "Am Sportplatz 17-19, Parchim, Mecklenburg-Vorpommern", 19370, 53.418122572, 11.829193702,,
Germany,, 367701, "Flughafenallee 17a, Bremen, Bremen", 28199, 53.053908912, 8.783399269,,
Germany,, 367702, "Raiffeisenstraße 17a, Willroth, Rheinland-Pfalz", 56594, 50.565540162662, 7.526879274376,,
Germany,, 367703, "Dotzheimer Straße 182b, Wiesbaden, Hessen", 65197, 50.075859741137, 8.209410611103,,
Germany,, 367704, "Schönauer Straße 18a, Worms, Rheinland-Pfalz", 67547, 49.62584692416, 8.362157319988,,
Germany,, 367705, "Weimarische Straße 18 A, Erfurt, Thüringen", 99099, 50.976342565, 11.077637309,,
Germany,, 367707, "Wilsdruffer Straße 19/21, Dresden, Sachsen", 01067, 51.049946182, 13.739200864,,
Germany,, 367708, "Kieler Straße 191-193, Hamburg, Hamburg", 22525, 53.576727725432, 9.937001494635,,
Germany,, 367709, "Hoffmannallee 19a, Kleve, Nordrhein-Westfalen", 47533, 51.780646428382, 6.129023203781,,
Germany,, 367710, "An der Prießnitzaue 1a, Dresden, Sachsen", 01328, 51.065081068743, 13.895414366613,,
Germany,, 367711, "LPG-Straße 1a, Lübbenau, Brandenburg", 03222, 51.849801783288, 13.907022583662,,
Germany,, 367712, "Reichsstraße 1a, Chemnitz, Sachsen", 09112, 50.827233766023, 12.912093816748,,
Germany,, 367713, "Marzahner Promenade 1a, Berlin, Berlin", 12679, 52.544031402, 13.54439103,,
Germany,, 367715, "Am Fuchsberg 1a, Wolgast, Mecklenburg-Vorpommern", 17438, 54.047191937, 13.750980553,,
Germany,, 367716, "Gutenbergstraße 1a, Glinde, Schleswig-Holstein", 21509, 53.523626110878, 10.228359823906,,
Germany,, 367717, "Am Ahlmannkai 1a, Büdelsdorf, Schleswig-Holstein", 24782, 54.309515631974, 9.663658744637,,
Germany,, 367718, "Schleidörfer Straße 1a, Schleswig, Schleswig-Holstein", 24837, 54.530772754343, 9.575487982414,,
Germany,, 367719, "Am Bullhamm 1a, Jever, Niedersachsen", 26441, 53.580488672, 7.9070146527,,
Germany,, 367720, "An der Nonnenwiese 1A, Wunstorf, Niedersachsen", 31515, 52.428444714, 9.4167078493,,
Germany,, 367721, "Wrexer Teich 1a, Diemelstadt, Hessen", 34474, 51.488131374, 9.0073684886,,
Germany,, 367722, "Glindenberger Weg 1a, Magdeburg, Sachsen-Anhalt", 39126, 52.210693383102, 11.669862350637,,
Germany,, 367723, "Limbecker Platz 1A, Essen, Nordrhein-Westfalen", 45127, 51.458184, 7.006514,,
Germany,, 367724, "Dekkers Waide 1a, Isselburg, Nordrhein-Westfalen", 46419, 51.818682211641, 6.443787926742,,
Germany,, 367725, "Bahnhofsplatz 1a, Mainz, Rheinland-Pfalz", 55116, 50.001816604416, 8.258786439298,,
Germany,, 367727, "Am Mantel 1A, Bruchsal, Baden-Württemberg", 76646, 49.138367868568, 8.564900327589,,
Germany,, 367728, "Hasenheide 1a, Fürstenfeldbruck, Bayern", 82256, 48.193889908, 11.249010446,,
Germany,, 367729, "Handelsstraße 1b, Schwedt, Brandenburg", 16303, 53.064935760189, 14.271161595816,,
Germany,, 367730, "Dieselstraße 1b, Rosbach vor der Höhe, Hessen", 61191, 50.300050724984, 8.692811597637,,
Germany,, 367732, "Simon-Hegele-Straße 1c, Karlsdorf-Neuthard, Baden-Württemberg", 76689, 49.147778619251, 8.555849143406,,
Germany,, 367733, "Alt Sievershagen 1d, Lambrechtshagen, Mecklenburg-Vorpommern", 18069, 54.108312385403, 12.036003974764,,
Germany,, 367734, "Am Bahnhof 1d, Bielefeld, Nordrhein-Westfalen", 33602, 52.028892324289, 8.532858420077,,
Germany,, 367735, "Hansestraße 1e, Bielefeld, Nordrhein-Westfalen", 33689, 51.951559798188, 8.5733111139,,
Germany,, 367736, "Klingweg 1 g, Bad Bergzabern, Rheinland-Pfalz", 76887, 49.102489042, 8.0108472125,,
Germany,, 367737, "Grothusstraße 21a, Gelsenkirchen, Nordrhein-Westfalen", 45881, 51.52138675, 7.073348436175,,
Germany,, 367738, "Bei der Lohmühle 21b, Lübeck, Schleswig-Holstein", 23554, 53.880370588, 10.67408926,,
Germany,, 367739, "Mülheimer Straße 22-24, Oberhausen, Nordrhein-Westfalen", 46049, 51.483444872, 6.8646607051,,
Germany,, 367740, "Stiftsstraße 224-254, Kerpen, Nordrhein-Westfalen", 50171, 50.867010143479, 6.677007230542,,
Germany,, 367741, "Billstedter Hauptstraße 23-25, Hamburg, Hamburg", 22111, 53.541316, 10.099061,,
Germany,, 367743, "Heifeskamp 24a, Mülheim an der Ruhr, Nordrhein-Westfalen", 45475, 51.459228785048, 6.88425610469,,
Germany,, 367744, "Sophienblatt 25-27, Kiel, Schleswig-Holstein", 24114, 54.315408818022, 10.132233324504,,
Germany,, 367745, "Fährstraße 27-29, Düsseldorf, Nordrhein-Westfalen", 40221, 51.207284733, 6.7564304596,,
Germany,, 367747, "Adlergestell 289a, Berlin, Berlin", 12489, 52.431882231106, 13.547080841359,,
Germany,, 367748, "Stresemannstraße 293-295, Bremerhaven, Bremen", 27580, 53.569110263317, 8.597042962371,,
Germany,, 367749, "Kreisstraße 29a, Hattingen, Nordrhein-Westfalen", 45525, 51.399067936, 7.1747006838,,
Germany,, 367750, "Wasserlooslück 2A, Flensburg, Schleswig-Holstein", 24944, 54.802607154003, 9.485483249176,,
Germany,, 367751, "Hansaweg 2a, Detmold, Nordrhein-Westfalen", 32758, 51.946532523, 8.8567515541,,
Germany,, 367752, "Teutopark 2A, Lengerich, Nordrhein-Westfalen", 49525, 52.201840461599, 7.814522064923,,
Germany,, 367753, "Industriestraße 2a, Heinsberg, Nordrhein-Westfalen", 52525, 51.065794148, 6.1006033717,,
Germany,, 367755, "Gustav-Stresemann-Straße 2A, Bingen am Rhein, Rheinland-Pfalz", 55411, 49.925091183173, 7.93654376999,,
Germany,, 367756, "Neuwerk 2a, Werl, Nordrhein-Westfalen", 59457, 51.562692761, 7.9011276668,,
Germany,, 367757, "Werner-von-Siemens-Straße 2a, Traunreut, Bayern", 83301, 47.966194714, 12.585136055,,
Germany,, 367758, "Saaläckerstraße 2b, Kleinostheim, Bayern", 63801, 49.993877461489, 9.071921877091,,
Germany,, 367759, "Von-Opel-Straße 2b, Waldshut-Tiengen, Baden-Württemberg", 79761, 47.621695572986, 8.25538678062,,
Germany,, 367760, "Bruchstraße 2c, Bad Dürkheim, Rheinland-Pfalz", 67098, 49.46785890606, 8.198617591401,,
Germany,, 367764, "Nohlstraße 31-32, Glienicke, Brandenburg", 16548, 52.635530193, 13.30776016,,
Germany,, 367765, "Dratelnstraße 31a, Hamburg, Hamburg", 21109, 53.49969673, 9.9998545409,,
Germany,, 367766, "Gottlieb-Daimler-Straße 32-38, Zweibrücken, Rheinland-Pfalz", 66482, 49.24867650523, 7.352199972586,,
Germany,, 367769, "Industriestraße 34 A, Lampertheim, Hessen", 68623, 49.594014741327, 8.482545583084,,
Germany,, 367770, "Südliche Münchner Straße 34a, Grünwald, Bayern", 82031, 48.047495973, 11.531183787,,
Germany,, 367771, "Dornbergsweg 38a, Wernigerode, Sachsen-Anhalt", 38855, 51.852161987, 10.79079819,,
Germany,, 367772, "Auf den Lüppen 3a, Herborn, Hessen", 35745, 50.674332516223, 8.281290703679,,
Germany,, 367773, "Am Juliusturm 40-46, Berlin, Berlin", 13599, 52.537526376, 13.218887303,,
Germany,, 367774, "Landsberger Straße 412 A, München, Bayern", 81241, 48.145492892021, 11.479872157089,,
Germany,, 367775, "Nürnberger Straße 41a, Neumarkt in der Oberpfalz, Bayern", 92318, 49.288354804, 11.441073843,,
Germany,, 367776, "Nürnberger Straße 42a, Ansbach, Bayern", 91522, 49.302904979, 10.582909362,,
Germany,, 367777, "Raiffeisenstr. 43-45, Iserlohn, Nordrhein-Westfalen", 58638, 51.385828360623, 7.675563230465,,
Germany,, 367778, "Schloßstraße 46-48, Koblenz, Rheinland-Pfalz", 56068, 50.357343724151, 7.592572832377,,
Germany,, 367780, "Bremer Straße 4a, Garbsen, Niedersachsen", 30827, 52.430748925636, 9.615313300915,,
Germany,, 367781, "Carl-Zeiß-Straße 4a, Goslar, Niedersachsen", 38644, 51.930403894831, 10.409048959702,,
Germany,, 367782, "Beuerbacher Landstraße 4a, Bad Camberg, Hessen", 65520, 50.295788200459, 8.25276925344,,
Germany,, 367783, "Lödlaer Chaussee 4b, Lödla, Thüringen", 04617, 50.998389214, 12.408530102,,
Germany,, 367784, "Wilhelmstraße 50-56, Bad Neuenahr-Ahrweiler, Rheinland-Pfalz", 53474, 50.545771138755, 7.110706690976,,
Germany,, 367785, "Burgunderstraße 51-53, Düsseldorf, Nordrhein-Westfalen", 40549, 51.225466098, 6.699061168,,
Germany,, 367786, "Ludgeristraße 51-53, Münster, Nordrhein-Westfalen", 48143, 51.957808426445, 7.627667390904,,
Germany,, 367787, "Lorscher Straße 53a, Heppenheim (Bergstraße), Hessen", 64646, 49.6440724531, 8.62473528712,,
Germany,, 367788, "Eutiner Str. 57-59, Neustadt in Holstein, Schleswig-Holstein", 23730, 54.099789412807, 10.795287376462,,
Germany,, 367789, "Holm 57-61, Flensburg, Schleswig-Holstein", 24937, 54.7833, 9.43793,,
Germany,, 367790, "Neckarauer Str. 58-60, Mannheim, Baden-Württemberg", 68199, 49.4610381, 8.4911189827,,
Germany,, 367792, "Alter Spandauer Weg 5a, Wustermark, Brandenburg", 14641, 52.539744942, 12.978665837,,
Germany,, 367793, "Kulmbacher Straße 5a, Himmelkron, Bayern", 95502, 50.0544, 11.6171,,
Germany,, 367794, "Gutenbergstraße 5 B, Henstedt-Ulzburg, Schleswig-Holstein", 24558, 53.80210314, 9.9827754999,,
Germany,, 367795, "Schildergasse 60-68, Köln, Nordrhein-Westfalen", 50667, 50.936626143023, 6.953550649208,,
Germany,, 367796, "Mecklenburgische Straße 65-68, Berlin, Berlin", 14197, 52.477336209, 13.30789722,,
Germany,, 367797, "Rudolf-Diesel-Straße 65a, Münster, Nordrhein-Westfalen", 48157, 51.987808389686, 7.663624277008,,
Germany,, 367799, "Kemptener Straße 69b, Füssen, Bayern", 87629, 47.567874514123, 10.6809630872,,
Germany,, 367800, "Alfred-Ley-Straße 6a, Arnstadt, Thüringen", 99310, 50.856176442, 10.95814184,,
Germany,, 367801, "Gildestr. 6b, Werdohl, Nordrhein-Westfalen", 58791, 51.262676235726, 7.782119805061,,
Germany,, 367803, "Möllner Landstraße 7a, Hamburg, Hamburg", 22111, 53.539838329, 10.104384679,,
Germany,, 367804, "Magdeburger Str. 7a, Salzwedel, Sachsen-Anhalt", 29410, 52.841096867906, 11.171798261565,,
Germany,, 367805, "Gutenbergstraße 82a, Kiel, Schleswig-Holstein", 24118, 54.333524384, 10.113651877,,
